app,teks,rating,sentimen,teks_bersih
com.shopee.id,pengajuan pinjaman di tolak padahal saya belanja hampir 100 juta karena sudah 6 tahun saya pake shopee,5,Netral,pengajuan pinjaman di tolak padahal saya belanja hampir juta karena sudah tahun saya pakai shopee
com.shopee.id,jos jiss dehh pokok e,5,Netral,jos jiss dehh pokok e
com.shopee.id,memuaskan,5,Netral,memuaskan
com.shopee.id,sangat bagus,5,Positif,sangat bagus
com.shopee.id,setiap buka apk ini selalu lag dan gabisa di gerakin kek nge freaze gitu dan ujung ujungnya di mati daya mohon perbaikannya ya soalnya udah sering kek gini kalau gini terus bisa² Shopee malah sepi,1,Netral,setiap buka aplikasi ini selalu lag dan gabisa di gerakin kek nge freaze gitu dan ujung ujungnya di mati daya mohon perbaikannya ya soalnya sudah sering kek gini kalau gini terus bisa shopee malah sepi
com.shopee.id,Ok bgt,5,Netral,ok banget
com.shopee.id,"Di versi terbaru tiap buka shopee malah diarahin ke short video/live, agak mengganggu",1,Netral,di versi terbaru tiap buka shopee malah diarahin ke short video live agak mengganggu
com.shopee.id,"Semua bagus cuma,, satu saja yang bikin kesel, yaitu UI-nya, tiap buka aplikasi tidak masuk beranda, tapi langsung menampilkan video live, ini sangat menyebalkan, adakah pengguna lain yang juga merasakan hal ini, kalau iya tolong bantu biar upgrade kedepanya lebih mengutamakan kenyamanan pengguna",5,Positif,semua bagus cuma satu saja yang bikin kesel yaitu ui nya tiap buka aplikasi tidak masuk beranda tapi langsung menampilkan video live ini sangat menyebalkan adakah pengguna lain yang juga merasakan hal ini kalau iya tolong bantu biar upgrade kedepanya lebih mengutamakan kenyamanan pengguna
com.shopee.id,sangat baik,5,Positif,sangat baik
com.shopee.id,iklannya di web lain kebanyakan bruh,1,Netral,iklannya di web lain kebanyakan bruh
com.shopee.id,harga GROSIR,5,Netral,harga grosir
com.shopee.id,bagus banget,5,Positif,bagus banget
com.shopee.id,tambahin chat kurir dong nnti klau barang yg mau di cancel g ush di bawa kerumah,5,Netral,tambahin chat kurir dong nnti klau barang yang mau di cancel g ush di bawa kerumah
com.shopee.id,sangat membantu untuk semua orang yang punya banyak kesibukan,5,Positif,sangat membantu untuk semua orang yang punya banyak kesibukan
com.shopee.id,Anjay bagus banget,5,Positif,anjay bagus banget
com.shopee.id,"kebanyakan biaya layanan di shopefoodnya,,,tp nggak masuk ke drivernya..ada diskon kaya nggak ada diskon,,,mahal jadinya,,, ongkir buat driver cm 5600 kalo doubel order 5600+5600 =11200 harusnya!!! tp ini cuma 8000wkwkwk,,,, dulu sering pesan makanan lewat shopefood,tp sekarang dah gk pernah,,,",1,Negatif,kebanyakan biaya layanan di shopefoodnya tapi nggak masuk ke drivernya ada diskon kaya nggak ada diskon mahal jadinya ongkir buat driver cm kalo doubel order harusnya tapi ini cuma wkwkwk dulu sering pesan makanan lewat shopefood tapi sekarang dah gk pernah
com.shopee.id,"tolonglah kalo pesan shopee food driver jangan selalu dibuat orderan baru, kami customer capek nunggu makanan sampai dingin, kalo ga bisa ya langsung tahan statusnya,,mana biaya penanganan makin mahal",1,Negatif,tolonglah kalo pesan shopee food driver jangan selalu dibuat orderan baru kami customer capek nunggu makanan sampai dingin kalo tidak bisa ya langsung tahan statusnya mana biaya penanganan makin mahal
com.shopee.id,"shopee udh lancar lagi, jadi bintang 5 lagi, kmrin smpet lemot si tab Poco M1",5,Netral,shopee udh lancar lagi jadi bintang lagi kmrin smpet lemot si tab poco m
com.shopee.id,Shopee sangat membantu jika ada keperluan mendadak. Tetapi sekalian mau menanyakan terkait aplikasi spinjam sama shopee pay masih belum bisa saja padahal saya sudah terbayar semuanya. Terima kasih.🙏🏻,5,Positif,shopee sangat membantu jika ada keperluan mendadak tetapi sekalian mau menanyakan terkait aplikasi spinjam sama shopee pay masih belum bisa saja padahal saya sudah terbayar semuanya terima kasih
com.shopee.id,wa baguus,2,Netral,wa baguus
com.shopee.id,barang oke banget dr Mimin...sudah dites dengan kecepatan tanpa batas ternyata oke....,5,Netral,barang oke banget dari mimin sudah dites dengan kecepatan tanpa batas ternyata oke
com.shopee.id,aplikasi shopping yg bagus,5,Positif,aplikasi shopping yang bagus
com.shopee.id,aku ko mau pesen tapi malah ada tulisan aktifkan sama isi saldo,2,Netral,aku ko mau pesen tapi malah ada tulisan aktifkan sama isi saldo
com.shopee.id,pengalaman berbelanja dengan gratis ongkir,5,Netral,pengalaman berbelanja dengan gratis ongkir
com.shopee.id,SAYA BELANJA ONLINE SHOPPE MENGAPA DI PERSULITKAN BANGET SEKARANG MENERIMA BARANG RUSAK ATAU SALAH GABISA DI RETUR SEKARANG PENGATURAN NYA UDAH BEDA GA KAYA DULU TOLONG LAH BERBAIKIN SEPERTI DULU KALO EMANG MAU MAJU TOLONG DI KONFIRMASI NYA,1,Netral,saya belanja online shoppe mengapa di persulitkan banget sekarang menerima barang rusak atau salah gabisa di retur sekarang pengaturan nya sudah beda tidak kaya dulu tolong lah berbaikin seperti dulu kalo emang mau maju tolong di konfirmasi nya
com.shopee.id,apk NYUSAIN padahal no baru tapi mlh gbisa,1,Netral,aplikasi nyusain padahal no baru tapi mlh gbisa
com.shopee.id,"aku mau beli barang tp kenapa gabisa pakai promo yah?, dan juga aku pernah retur barang karna ga sesuai tapi ditolak sm shopee udah berkali' pdjl bukyi udah lengkap semua aneh nih shopee skrg",1,Netral,aku mau beli barang tapi kenapa gabisa pakai promo yah dan juga aku pernah retur barang karna tidak sesuai tapi ditolak sm shopee sudah berkali pdjl bukyi sudah lengkap semua aneh nih shopee skrg
com.shopee.id,"iklan lu dimana"" ajg",1,Negatif,iklan lu dimana ajg
com.shopee.id,sngat membantu,5,Positif,sngat membantu
com.shopee.id,sangat sangat membantu kami yg ada d pelosok negeri... tingkatkan lagi pengawasan terhadap penjual nakal..😂🫣🫣,5,Positif,sangat sangat membantu kami yang ada d pelosok negeri tingkatkan lagi pengawasan terhadap penjual nakal
com.shopee.id,aplikasi olshop terbesar di indonesia tapi banyak penipunya juga dasar sistem konoha,1,Netral,aplikasi olshop terbesar di indonesia tapi banyak penipunya juga dasar sistem konoha
com.shopee.id,"jika ada masalah dengan barang yg dibeli, bisa langsung dikembalikan dan dana juga otomatis kembali",4,Netral,jika ada masalah dengan barang yang dibeli bisa langsung dikembalikan dan dana juga otomatis kembali
com.shopee.id,bagus pesanan sesuai harapa dan apk shope emang top markotop,5,Positif,bagus pesanan sesuai harapa dan aplikasi shope emang top markotop
com.shopee.id,sangat membantu dengan barang barang sesuai pesanan👍,5,Positif,sangat membantu dengan barang barang sesuai pesanan
com.shopee.id,"belanja di shopee indonesia memuaskan,banyak toko yang amanah,pertahan kan terus ya...semoga sukses",5,Netral,belanja di shopee indonesia memuaskan banyak toko yang amanah pertahan kan terus ya semoga sukses
com.shopee.id,tidak bisa memasukkan nomor telepon tidak bisa membeli barang akun tiba tiba hilang / ganti.,1,Netral,tidak bisa memasukkan nomor telepon tidak bisa membeli barang akun tiba tiba hilang ganti
com.shopee.id,apk nya bagus cuman penjual nya banyak yang curang,5,Positif,aplikasi nya bagus cuman penjual nya banyak yang curang
com.shopee.id,sampai sejauh ini pelayanannya masih ok/ sangat baik.,5,Positif,sampai sejauh ini pelayanannya masih ok sangat baik
com.shopee.id,"aplikasi dengan pelayanan yang gak jelas jelek, privatisasi tinggi, masa nonor kurir aja gak kesedia cervis center isinya AI bukan manusia jujur kecewa, loyal ke pengguna kurang, kecewa banget ama Shopee sekarangw",1,Negatif,aplikasi dengan pelayanan yang tidak jelas jelek privatisasi tinggi masa nonor kurir aja tidak kesedia cervis center isinya ai bukan manusia jujur kecewa loyal ke pengguna kurang kecewa banget ama shopee sekarangw
com.shopee.id,amplikasi sangat bagus,5,Positif,amplikasi sangat bagus
com.shopee.id,komplit v klw bisa aplikasi nya jgn lemot,5,Netral,komplit v kalau bisa aplikasi nya jgn lemot
com.shopee.id,Belanja di Shopee Sngat Memuaskan,5,Netral,belanja di shopee sngat memuaskan
com.shopee.id,"sangat membatu bisa melihat dan mengenal ber macam""prodak yg bisa membantu semua kebutuhan kami baik dibidang usaha dan kebutuhan rumah tangga,,🙏🏻👍🏻👍🏻",5,Positif,sangat membatu bisa melihat dan mengenal ber macam prodak yang bisa membantu semua kebutuhan kami baik dibidang usaha dan kebutuhan rumah tangga
com.shopee.id,setiap klik pencarian selalu keluar produk NIKE,1,Netral,setiap klik pencarian selalu keluar produk nike
com.shopee.id,shopee kerenn,5,Netral,shopee kerenn
com.shopee.id,"tolong bantu saya , kenapa tidak bisa mengajukan shopee pay leter , padahal status akun saya member gold ! juman_juliandys",3,Netral,tolong bantu saya kenapa tidak bisa mengajukan shopee pay leter padahal status akun saya member gold juman juliandys
com.shopee.id,kebanyakan iklan babi,1,Negatif,kebanyakan iklan babi
com.shopee.id,"sumpah beli barang sekarang dari Shopee ampun ekspedisi nya, beli barang dari tanggal 17 Mei sampe tanggal 29 mei gak sampe sampe, d toko sebelah paling lama seminggu, ampun ampun, tolong d benahi kerja sama dengan ekspedisi nya admin",3,Netral,sumpah beli barang sekarang dari shopee ampun ekspedisi nya beli barang dari tanggal mei sampe tanggal mei tidak sampe sampe d toko sebelah paling lama seminggu ampun ampun tolong d benahi kerja sama dengan ekspedisi nya admin
com.shopee.id,saya sangat puas belanja di sini pelayanan cepat kurir nya ramah🫰,5,Positif,saya sangat puas belanja di sini pelayanan cepat kurir nya ramah
com.shopee.id,ini tolong Developer shopee kenapa pas saya Update ini di batasi Pembayaran COD ny pdhl baru 3 barang yang di pesan. tolong di tingkatkan lagi kalau bisa batas 20-40 barang untuk batas minimum nya. Sebagaimana tersampaikan ke Developernya,4,Netral,ini tolong developer shopee kenapa pas saya update ini di batasi pembayaran cod ny pdhl baru barang yang di pesan tolong di tingkatkan lagi kalau bisa batas barang untuk batas minimum nya sebagaimana tersampaikan ke developernya
com.shopee.id,terimakasih shopee,5,Netral,terimakasih shopee
com.shopee.id,biar bintang yg berbicara,5,Netral,biar bintang yang berbicara
com.shopee.id,"Barang dan harga sesuai pesanan,tidak mengecewakan.Pengiriman tepat waktu,kurirnya baik dan sopan .",5,Positif,barang dan harga sesuai pesanan tidak mengecewakan pengiriman tepat waktu kurirnya baik dan sopan
com.shopee.id,"mohon maaf ini aplikas kenapa jadi berat ya. jaringan bagus tapi proses loading lama sekali, mohon untuk di benahi.",2,Positif,mohon maaf ini aplikas kenapa jadi berat ya jaringan bagus tapi proses loading lama sekali mohon untuk di benahi
com.shopee.id,"upload video shoope loading terus, gak ada perbaikan sama sekali",1,Netral,upload video shoope loading terus tidak ada perbaikan sama sekali
com.shopee.id,awalan suka pakai aplikasi shopee ..lama2 jadi benci gara2 pengiriman lama..di DC ada sampe 3 hari belum2 diantar ke hub..habis itu paketan udah dibawa kurir pengantaran dari pagi smpe malam belum sampai rumah jg dan harus nunda besoknya ..padahal dekat.,1,Positif,awalan suka pakai aplikasi shopee lama jadi benci gara pengiriman lama di dc ada sampe hari belum diantar ke hub habis itu paketan sudah dibawa kurir pengantaran dari pagi smpe malam belum sampai rumah juga dan harus nunda besoknya padahal dekat
com.shopee.id,ini tolong ya iklannya jangan banyak banyak masa setiap buka aplikasi selalu diganggu Shopee,2,Netral,ini tolong ya iklannya jangan banyak banyak masa setiap buka aplikasi selalu diganggu shopee
com.shopee.id,mantuuuuul pokonya,5,Netral,mantuuuuul pokonya
com.shopee.id,mantap baget,5,Positif,mantap baget
com.shopee.id,aku suka banget belanja dishopee lebih mudah responnya jg cepat dan barangnya pun bagus2 dan terjangkau,5,Positif,aku suka banget belanja dishopee lebih mudah responnya juga cepat dan barangnya pun bagus dan terjangkau
com.shopee.id,Lagi error ga sih ? Ga bisa login,5,Negatif,lagi error tidak sih tidak bisa login
com.shopee.id,tolong di permudah ajuan saya jika ada tokoh yg nakal suka menipu dgn prodaknya yg tidak sesuai..bila perlu kasih pilihan blok toko biar ga banyak orang tertipu meraka bayar bukan minta,3,Positif,tolong di permudah ajuan saya jika ada tokoh yang nakal suka menipu dengan prodaknya yang tidak sesuai bila perlu kasih pilihan blok toko biar tidak banyak orang tertipu meraka bayar bukan minta
com.shopee.id,"selama saya belanja di Shopee saya senang sekali,karena bisa membantu saya belanja tanpa harus keluar rumah😊 shopee juga amanah banget",5,Positif,selama saya belanja di shopee saya senang sekali karena bisa membantu saya belanja tanpa harus keluar rumah shopee juga amanah banget
com.shopee.id,sangat puas belanja di shopee tapi sayang penjual ada yg gak amanah poto dan vidio asli tapi yg datang palsu,5,Positif,sangat puas belanja di shopee tapi sayang penjual ada yang tidak amanah poto dan vidio asli tapi yang datang palsu
com.shopee.id,tidak meyakinkan,1,Netral,tidak meyakinkan
com.shopee.id,shoope kamu baik bangett soalnya aku lumayan sering belanja di shoope soalnya gratis ongkir paling biaya layanan 2.000 makasih ya berpanyak yg menarik,5,Positif,shoope kamu baik bangett soalnya aku lumayan sering belanja di shoope soalnya gratis ongkir paling biaya layanan makasih ya berpanyak yang menarik
com.shopee.id,baguss sih ....,5,Positif,bagus sih
com.shopee.id,"Bug atau memang iklan yang dipaksakan ke pengguna aplikasi, setiap searching produk dengan ketikan yang panjang, ketika tombol Enter dipencet selalu tiba tiba berubah menjadi searchingan produk *nike*. Bug ini sangat merugikan. Saya curiga Shopee memaksa penggunanya untuk membeli produk nike",1,Negatif,bug atau memang iklan yang dipaksakan ke pengguna aplikasi setiap searching produk dengan ketikan yang panjang ketika tombol enter dipencet selalu tiba tiba berubah menjadi searchingan produk nike bug ini sangat merugikan saya curiga shopee memaksa penggunanya untuk membeli produk nike
com.shopee.id,bagus banget kualitas nya 😊😊😊,1,Positif,bagus banget kualitas nya
com.shopee.id,olshop paling mudah dan murah,5,Positif,olshop paling mudah dan murah
com.shopee.id,keren,5,Positif,keren
com.shopee.id,aplikasi ini sangat bagus digunakan untuk berbelanja onlain sangat memuaskan pengiriman cepat harga sangat sangat murah sesuai dengan pesanan yang di gambar pesanan pokonya mantaplah shopee indonesia,5,Positif,aplikasi ini sangat bagus digunakan untuk berbelanja onlain sangat memuaskan pengiriman cepat harga sangat sangat murah sesuai dengan pesanan yang di gambar pesanan pokonya mantaplah shopee indonesia
com.shopee.id,aplikasi ini sangat bagus dan memuaskan,5,Positif,aplikasi ini sangat bagus dan memuaskan
com.shopee.id,top,5,Netral,top
com.shopee.id,"sangat puas ,barang yang di jual berkualitas dan no tipu tipu",5,Positif,sangat puas barang yang di jual berkualitas dan no tipu tipu
com.shopee.id,kecewa sama shopee ada tagihan shopeepay later padahala tidak merasa berbelanja menggunakan shopeepay later. dan pernah juga ngalamin saldo shopeepay hilang,1,Negatif,kecewa sama shopee ada tagihan shopeepay later padahala tidak merasa berbelanja menggunakan shopeepay later dan pernah juga ngalamin saldo shopeepay hilang
com.shopee.id,"barang datang sesuai waktu, trims shopee",5,Netral,barang datang sesuai waktu trims shopee
com.shopee.id,banyak promo,5,Netral,banyak promo
com.shopee.id,aplikasi yang sangat bagus dan membantu,5,Positif,aplikasi yang sangat bagus dan membantu
com.shopee.id,banyak yang berubah,1,Netral,banyak yang berubah
com.shopee.id,"gua sebagai pembeli, yang banyar cesh, merasa di rugikan, karna pengiriman akan di buat lambat, beda sama yg COD di prioritaskan, mohon di perrimbangkan kembali metode y",3,Negatif,gua sebagai pembeli yang banyar cesh merasa di rugikan karna pengiriman akan di buat lambat beda sama yang cod di prioritaskan mohon di perrimbangkan kembali metode y
com.shopee.id,gajelas akun yg udh dari dulu tiba tiba jadi pengguna baru.,1,Netral,gajelas akun yang udh dari dulu tiba tiba jadi pengguna baru
com.shopee.id,belanja termurah Dengan ongkir gratis semoga selalu menjadi yang terbaik,5,Netral,belanja termurah dengan ongkir gratis semoga selalu menjadi yang terbaik
